OrderDate,OrderID,DeliveryDate,CustomerID,Location,Zone,DeliveryType,ProductCategory,SubCategory,Product,UnitPrice,ShippingFee,OrderQuantity,SalePrice,Status,Rating,Reason,Customer_age,Delivery_days
2015-09-10,2450,2015-09-26,852,Volta,East,Express,Fashion,Shoes,Adidas Ultraboost,905.78,5.19,3,2722.53,Delivered,3,,52,16
2016-09-10,2451,2016-09-15,502,Oti,East,Shipped from Abroad,Home and Office,Stationery,Parker Pen,21.8,23.96,2,67.56,Delivered,4,,60,5
2020-01-19,2452,2020-01-25,898,Greater Accra,East,Standard Delivery,Electronics,Digital Cameras,Sony Alpha a6000,596.43,37.39,5,3019.54,Delivered,3,,55,6
2019-02-21,2453,2019-02-27,476,Ashanti,West,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,320.77,49.28,3,1011.59,Delivered,2,,49,6
2019-10-01,2454,2019-10-21,887,Weija,South,Standard Delivery,Fashion,Accessories,Polarized Sunglasses,1472.16,30.94,5,7391.74,Delivered,3,,35,20
2016-09-24,2455,2016-10-12,158,Weija,South,Standard Delivery,Fashion,Clothing,100% Cotton 4 Piece T-Shirts,792.22,20.57,1,812.79,Delivered,3,,56,18
2018-08-24,2456,2018-09-11,145,Ashanti,East,Express,Phones and Tablet,Mobile phones,iPhone 12,1265.65,33.76,4,5096.36,Delivered,1,,49,18
2016-01-20,2457,2016-02-01,186,Ashanti,East,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,1411.42,40.42,5,7097.52,Delivered,3,,29,12
2017-07-31,2458,2017-08-05,425,Upper East,North,Shipped from Abroad,Fashion,Shoes,Nike Air Max,488.18,26.15,5,2467.05,Returned,1,Defective,24,5
2019-12-28,2459,2020-01-12,585,Oti,Central,Express,Health and beauty,Personal Care,Aichun Beauty Essential Oil,915.15,45.18,5,4620.93,Returned,2,Arrived Late,36,15
2018-11-16,2460,2018-11-21,266,Ashanti,East,Express,Phones and Tablet,Mobile phones,Infinix Smart HD X612,359.36,42.7,5,1839.5,Returned,1,Arrived Late,57,5
2015-08-12,2461,2015-08-28,523,Ashanti,North,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,1229.25,25.69,3,3713.44,Delivered,4,,29,16
2019-10-01,2462,2019-10-06,284,Volta,North,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,886.68,47.01,3,2707.05,Delivered,3,,23,5
2019-06-03,2463,2019-06-16,48,Ashanti,West,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02,1333.78,12.1,2,2679.66,Delivered,4,,44,13
2020-08-29,2464,2020-09-06,933,Western,Central,Shipped from Abroad,Fashion,Shoes,Nike Air Max,741.81,15.18,1,756.99,Delivered,3,,37,8
2020-12-14,2465,2020-12-25,803,Volta,West,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,640.41,36.22,3,1957.45,Returned,1,Not as expected,29,11
2015-12-18,2466,2015-12-27,13,Volta,Central,Standard Delivery,Phones and Tablet,Tablets,iPad Air 4th Gen,512.97,6.49,5,2571.34,Delivered,3,,40,9
2015-08-18,2467,2015-09-03,600,Volta,East,Express,Electronics,Digital Cameras,Sony Alpha a6000,352.82,22.26,2,727.9,Delivered,1,,31,16
2020-07-28,2468,2020-08-03,178,Weija,North,Express,Fashion,Accessories,Leather Wallet,30.51,23.5,4,145.54,Returned,1,Not as expected,18,6
2020-06-30,2469,2020-07-11,119,Upper East,West,Standard Delivery,Fashion,Clothing,Men's Denim Jacket,1171.24,11.43,1,1182.67,Cancelled,1,Defective,21,11
2016-07-09,2470,2016-07-29,823,Ashanti,South,Express,Phones and Tablet,Mobile phones,iPhone 12,203.33,11.19,5,1027.84,Delivered,3,,29,20
2018-08-04,2471,2018-08-20,383,Oti,South,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,40.5,43.89,3,165.39,Cancelled,2,Not as expected,70,16
2019-10-05,2472,2019-10-07,187,Greater Accra,South,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,308.12,12.86,3,937.22,Delivered,1,,47,2
2019-01-02,2473,2019-01-22,98,Weija,Central,Standard Delivery,Electronics,Home Theatre,LG Soundbar,1467.99,28.56,2,2964.54,Delivered,2,,36,20
2018-01-14,2474,2018-01-25,841,Greater Accra,Central,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,914.62,47.41,5,4620.51,Delivered,4,,61,11
2016-10-22,2475,2016-10-30,473,Western,South,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,205.48,22.1,3,638.54,Returned,1,Changed Mind,42,8
2015-02-10,2476,2015-02-19,487,Ashanti,West,Standard Delivery,Health and beauty,Personal Care,Aichun Beauty Essential Oil,395.81,13.81,2,805.43,Delivered,2,,36,9
2017-04-02,2477,2017-04-07,297,Oti,North,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,478.84,33.15,3,1469.67,Delivered,5,,47,5
2015-09-02,2478,2015-09-16,840,Greater Accra,West,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,709.39,32.1,4,2869.66,Delivered,4,,41,14
2019-05-03,2479,2019-05-16,17,Weija,North,Standard Delivery,Electronics,Digital Cameras,Nikon D3500,160.09,40.35,4,680.71,Returned,1,Arrived Late,51,13
2017-05-17,2480,2017-06-05,712,Ashanti,Central,Standard Delivery,Fashion,Accessories,Leather Wallet,399.46,23.81,3,1222.19,Delivered,4,,33,19
2015-06-12,2481,2015-06-24,428,Ashanti,North,Express,Electronics,Home Theatre,LG Soundbar,23.27,22.32,2,68.86,Delivered,4,,26,12
2018-09-21,2482,2018-09-28,273,Weija,North,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02,356.56,39.7,1,396.26,Delivered,2,,49,7
2020-04-20,2483,2020-04-29,781,Ashanti,West,Shipped from Abroad,Home and Office,Stationery,Parker Pen,506.76,48.85,5,2582.65,Returned,2,Changed Mind,59,9
2017-02-05,2484,2017-02-25,346,Oti,Central,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,247.09,39.76,4,1028.12,Delivered,3,,70,20
2019-09-14,2485,2019-10-01,865,Upper East,West,Shipped from Abroad,Health and beauty,Personal Care,Avon Soft Musk Spray,329.69,36.95,3,1026.02,Delivered,1,,58,17
2017-04-14,2486,2017-04-17,734,Volta,East,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,465.7,22.78,2,954.18,Delivered,1,,41,3
2015-01-03,2487,2015-01-12,635,Greater Accra,Central,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,335.26,26.23,5,1702.53,Delivered,1,,63,9
2018-09-22,2488,2018-09-24,578,Volta,East,Standard Delivery,Home and Office,Stationery,Parker Pen,209.01,42.44,2,460.46,Returned,2,Arrived Late,23,2
2020-01-01,2489,2020-01-19,712,Volta,West,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,1245.48,6.79,5,6234.19,Delivered,2,,33,18
2019-05-20,2490,2019-05-28,158,Greater Accra,East,Standard Delivery,Health and beauty,Makeup,Maybelline Foundation,93.79,31.62,1,125.41,Delivered,3,,56,8
2016-09-05,2491,2016-09-12,354,Weija,North,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,305.52,37.91,2,648.95,Delivered,3,,26,7
2020-06-20,2492,2020-06-27,528,Weija,West,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,1253.64,28.93,3,3789.85,Delivered,3,,56,7
2016-01-26,2493,2016-02-06,259,Weija,Central,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,94.49,27.36,3,310.83,Delivered,3,,45,11
2017-01-19,2494,2017-01-27,948,Upper East,East,Shipped from Abroad,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,676.03,34.7,4,2738.82,Cancelled,2,Arrived Late,33,8
2018-06-28,2495,2018-07-05,224,Greater Accra,Central,Shipped from Abroad,Fashion,Accessories,Leather Wallet,279.73,45.95,4,1164.87,Delivered,2,,32,7
2019-09-23,2496,2019-10-01,397,Western,South,Shipped from Abroad,Home and Office,Stationery,Parker Pen,1190.91,13.93,4,4777.57,Delivered,4,,29,8
2019-04-20,2497,2019-04-24,144,Weija,East,Express,Fashion,Accessories,Polarized Sunglasses,1386.29,15.12,4,5560.28,Returned,2,Not as expected,65,4
2016-12-13,2498,2016-12-27,595,Ashanti,West,Express,Electronics,Home Theatre,Sony 5.1 Home Theatre,1226.09,40.11,2,2492.29,Delivered,1,,28,14
2017-06-17,2499,2017-06-19,7,Greater Accra,West,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,1125.81,21.14,3,3398.57,Delivered,3,,54,2
2017-01-01,2500,2017-01-07,966,Weija,South,Express,Home and Office,Stationery,Parker Pen,1241.72,49.57,2,2533.01,Delivered,4,,62,6
2017-05-01,2501,2017-05-12,66,Oti,North,Standard Delivery,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,318.91,38.22,4,1313.86,Delivered,1,,36,11
2015-02-10,2502,2015-02-15,919,Greater Accra,South,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02,38.81,26.09,5,220.14,Delivered,4,,59,5
2020-05-03,2503,2020-05-06,57,Western,North,Express,Fashion,Accessories,Polarized Sunglasses,516.52,10.95,5,2593.55,Returned,1,Defective,21,3
2017-12-14,2504,2017-12-20,545,Upper East,West,Shipped from Abroad,Home and Office,Stationery,Moleskine Notebook,162.16,9.2,1,171.36,Delivered,1,,53,6
2017-01-17,2505,2017-01-27,996,Volta,East,Shipped from Abroad,Fashion,Accessories,Polarized Sunglasses,928.03,35.09,4,3747.21,Returned,1,Arrived Late,30,10
2015-09-28,2506,2015-10-05,260,Upper East,South,Express,Electronics,Home Theatre,Sony 5.1 Home Theatre,295.59,17.46,2,608.64,Delivered,3,,49,7
2019-01-27,2507,2019-02-02,585,Western,North,Shipped from Abroad,Fashion,Clothing,Men's Denim Jacket,513.53,48.31,4,2102.43,Delivered,4,,36,6
2017-09-18,2508,2017-10-05,468,Greater Accra,East,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,115.28,33.69,5,610.09,Delivered,3,,54,17
2020-02-11,2509,2020-02-23,236,Volta,West,Standard Delivery,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,1185.24,36.93,1,1222.17,Delivered,1,,32,12
2019-06-09,2510,2019-06-12,852,Oti,West,Express,Home and Office,Furniture,8 Cubes Plastic Wardrobe,523.79,33.83,5,2652.78,Delivered,4,,52,3
2017-12-15,2511,2017-12-31,169,Oti,West,Express,Health and beauty,Personal Care,Avon Soft Musk Spray,841.43,38.54,5,4245.69,Cancelled,1,Not as expected,63,16
2019-04-18,2512,2019-05-03,84,Oti,Central,Express,Fashion,Clothing,Men's Denim Jacket,759.1,30.66,2,1548.86,Delivered,5,,64,15
2019-11-01,2513,2019-11-19,713,Oti,South,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,977.26,26.67,2,1981.19,Delivered,1,,66,18
2016-09-26,2514,2016-10-04,625,Greater Accra,Central,Express,Electronics,Smartwatches,Apple Watch Series 6,607.5,38.22,1,645.72,Delivered,1,,28,8
2018-04-15,2515,2018-04-18,460,Western,North,Standard Delivery,Health and beauty,Makeup,Maybelline Foundation,1096.56,43.36,5,5526.16,Delivered,2,,59,3
2015-09-19,2516,2015-10-09,890,Oti,North,Express,Fashion,Accessories,Leather Wallet,404.51,46.31,2,855.33,Returned,2,Changed Mind,40,20
2017-11-14,2517,2017-12-03,950,Weija,South,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,141.66,33.48,2,316.8,Returned,1,Defective,41,19
2015-06-18,2518,2015-06-23,539,Upper East,South,Express,Fashion,Clothing,Men's Denim Jacket,1393.37,22.9,3,4203.01,Returned,2,Arrived Late,60,5
2020-06-08,2519,2020-06-26,565,Western,North,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,475.95,21.98,2,973.88,Delivered,1,,50,18
2018-11-07,2520,2018-11-11,754,Greater Accra,North,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,1381.04,39.72,5,6944.92,Returned,2,Arrived Late,22,4
2017-11-11,2521,2017-11-14,673,Ashanti,North,Express,Health and beauty,Personal Care,Aichun Beauty Essential Oil,1253.92,42.61,1,1296.53,Delivered,5,,27,3
2017-08-26,2522,2017-09-10,145,Greater Accra,East,Shipped from Abroad,Health and beauty,Personal Care,Avon Soft Musk Spray,783.08,24.26,2,1590.42,Delivered,2,,49,15
2019-06-01,2523,2019-06-16,782,Ashanti,Central,Shipped from Abroad,Home and Office,Furniture,8 Cubes Plastic Wardrobe,1236.47,26.67,5,6209.02,Delivered,5,,45,15
2017-05-08,2524,2017-05-20,955,Western,North,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02,303.83,11.92,4,1227.24,Delivered,2,,49,12
2018-12-25,2525,2018-12-30,34,Volta,North,Shipped from Abroad,Fashion,Clothing,Men's Denim Jacket,1431.46,27.33,4,5753.17,Delivered,4,,70,5
2017-10-31,2526,2017-11-04,72,Greater Accra,Central,Standard Delivery,Phones and Tablet,Mobile phones,Infinix Smart HD X612,84.44,14.49,2,183.37,Cancelled,1,Defective,49,4
2015-08-02,2527,2015-08-05,395,Weija,South,Shipped from Abroad,Fashion,Clothing,Men's Denim Jacket,305.96,44.23,2,656.15,Delivered,3,,49,3
2018-11-14,2528,2018-11-22,881,Greater Accra,Central,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,505.31,22.63,4,2043.87,Delivered,4,,28,8
2019-08-09,2529,2019-08-24,106,Ashanti,West,Express,Electronics,Digital Cameras,Nikon D3500,1000.53,7.5,5,5010.15,Delivered,3,,27,15
2015-06-25,2530,2015-07-12,873,Western,East,Express,Home and Office,Furniture,Ergonomic Office Chair,559.71,29.05,1,588.76,Delivered,1,,33,17
2015-11-11,2531,2015-11-18,752,Weija,West,Express,Home and Office,Stationery,Moleskine Notebook,51.33,32.71,3,186.7,Delivered,2,,50,7
2020-10-13,2532,2020-10-31,676,Volta,West,Standard Delivery,Health and beauty,Personal Care,Aichun Beauty Essential Oil,1444.61,43.83,4,5822.27,Delivered,2,,45,18
2017-08-23,2533,2017-09-02,437,Oti,North,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,197.24,10.73,4,799.69,Returned,2,Arrived Late,51,10
2015-03-17,2534,2015-03-20,253,Weija,East,Standard Delivery,Fashion,Shoes,Nike Air Max,1421.76,14.05,2,2857.57,Delivered,1,,33,3
2020-04-19,2535,2020-05-03,682,Oti,East,Shipped from Abroad,Fashion,Shoes,Nike Air Max,743.61,13.13,4,2987.57,Returned,1,Not as expected,49,14
2015-07-22,2536,2015-08-01,227,Greater Accra,West,Standard Delivery,Fashion,Accessories,Leather Wallet,352.66,39.97,2,745.29,Delivered,4,,60,10
2015-03-04,2537,2015-03-07,971,Greater Accra,North,Express,Phones and Tablet,Mobile phones,iPhone 12,502.69,39.73,4,2050.49,Delivered,1,,34,3
2016-06-11,2538,2016-06-27,606,Western,Central,Shipped from Abroad,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,478.12,31.82,1,509.94,Delivered,3,,39,16
2020-08-29,2539,2020-09-11,175,Oti,North,Express,Fashion,Accessories,Polarized Sunglasses,292.89,15.61,2,601.39,Delivered,2,,28,13
2016-05-23,2540,2016-05-26,825,Greater Accra,West,Standard Delivery,Electronics,Home Theatre,Sony 5.1 Home Theatre,1342.1,23.37,5,6733.87,Returned,1,Defective,30,3
2017-03-31,2541,2017-04-11,302,Volta,South,Express,Fashion,Accessories,Polarized Sunglasses,994.43,44.26,4,4021.98,Returned,2,Arrived Late,27,11
2018-03-29,2542,2018-03-31,357,Oti,Central,Shipped from Abroad,Electronics,Smartwatches,Samsung Galaxy Watch 3,978.69,9.85,1,988.54,Delivered,1,,45,2
2019-12-20,2543,2020-01-02,240,Oti,East,Shipped from Abroad,Health and beauty,Makeup,Maybelline Foundation,460.76,9.95,1,470.71,Delivered,4,,40,13
2017-03-20,2544,2017-04-09,487,Weija,Central,Standard Delivery,Health and beauty,Personal Care,Aichun Beauty Essential Oil,305.19,43.9,2,654.28,Delivered,2,,36,20
2019-12-28,2545,2020-01-13,937,Greater Accra,East,Express,Phones and Tablet,Tablets,iPad Air 4th Gen,171.61,32.98,3,547.81,Delivered,1,,60,16
2018-07-10,2546,2018-07-14,186,Upper East,South,Shipped from Abroad,Health and beauty,Personal Care,Aichun Beauty Essential Oil,495.22,28.62,3,1514.28,Delivered,3,,29,4
2020-06-18,2547,2020-07-08,188,Western,West,Express,Home and Office,Stationery,Parker Pen,817.72,47.45,4,3318.33,Delivered,2,,50,20
2017-02-25,2548,2017-03-08,858,Ashanti,South,Standard Delivery,Fashion,Shoes,Nike Air Max,646.12,35.48,4,2619.96,Delivered,1,,45,11
2016-09-11,2549,2016-09-16,321,Weija,Central,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,86.75,25.67,3,285.92,Delivered,4,,22,5
2015-06-22,2550,2015-07-11,772,Volta,Central,Shipped from Abroad,Electronics,Digital Cameras,Nikon D3500,925.2,42.55,1,967.75,Returned,2,Defective,66,19
2018-11-01,2551,2018-11-03,358,Ashanti,East,Express,Health and beauty,Makeup,MAC Lipstick,580.54,47.93,1,628.47,Delivered,3,,58,2
2020-03-12,2552,2020-03-26,958,Weija,East,Express,Electronics,Smartwatches,Samsung Galaxy Watch 3,440.11,7.63,5,2208.18,Delivered,5,,45,14
2018-09-18,2553,2018-09-20,220,Oti,South,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,627.47,40.42,2,1295.36,Delivered,3,,34,2
2018-04-26,2554,2018-05-15,394,Weija,West,Express,Electronics,Smartwatches,Apple Watch Series 6,1013.23,15.08,1,1028.31,Delivered,4,,52,19
2020-09-21,2555,2020-10-07,172,Western,East,Standard Delivery,Electronics,Digital Cameras,Nikon D3500,1292.05,13.98,4,5182.18,Delivered,1,,46,16
2016-02-29,2556,2016-03-15,756,Oti,South,Standard Delivery,Phones and Tablet,Mobile phones,Infinix Smart HD X612,61.95,36.24,1,98.19,Delivered,3,,45,15
2016-11-13,2557,2016-12-01,990,Volta,East,Standard Delivery,Phones and Tablet,Mobile phones,iPhone 12,272.73,18.27,1,291.0,Delivered,3,,22,18
2015-04-16,2558,2015-04-20,63,Ashanti,South,Standard Delivery,Phones and Tablet,Tablets,iPad Air 4th Gen,830.66,44.77,5,4198.07,Returned,1,Arrived Late,33,4
2020-09-29,2559,2020-10-16,588,Oti,West,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,1324.47,35.17,3,4008.58,Delivered,5,,19,17
2016-05-19,2560,2016-05-28,658,Oti,North,Shipped from Abroad,Home and Office,Stationery,Parker Pen,1474.72,31.93,1,1506.65,Delivered,4,,27,9
2018-06-11,2561,2018-06-21,25,Volta,North,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,1422.55,46.33,3,4313.98,Delivered,3,,30,10
2019-07-24,2562,2019-08-05,103,Western,Central,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,906.6,21.68,1,928.28,Delivered,1,,63,12
2020-05-20,2563,2020-06-07,142,Upper East,East,Express,Fashion,Accessories,Polarized Sunglasses,626.87,42.18,2,1295.92,Delivered,2,,35,18
2019-12-26,2564,2020-01-14,18,Greater Accra,Central,Express,Health and beauty,Makeup,Maybelline Foundation,1380.46,6.93,5,6909.23,Delivered,3,,43,19
2020-08-28,2565,2020-09-04,580,Oti,East,Express,Electronics,Digital Cameras,Sony Alpha a6000,221.73,22.43,2,465.89,Returned,1,Changed Mind,33,7
2017-07-04,2566,2017-07-18,178,Western,West,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,207.87,25.79,5,1065.14,Cancelled,2,Not as expected,18,14
2016-01-19,2567,2016-01-29,882,Volta,West,Standard Delivery,Fashion,Clothing,Men's Denim Jacket,654.89,16.12,4,2635.68,Returned,2,Changed Mind,66,10
2020-01-07,2568,2020-01-12,118,Oti,South,Shipped from Abroad,Fashion,Clothing,100% Cotton 4 Piece T-Shirts,1158.14,22.44,3,3496.86,Delivered,4,,62,5
2015-03-04,2569,2015-03-22,994,Weija,East,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,415.07,35.17,1,450.24,Returned,1,Not as expected,30,18
2018-07-20,2570,2018-07-27,754,Volta,East,Express,Health and beauty,Makeup,Maybelline Foundation,273.38,22.81,4,1116.33,Delivered,4,,22,7
2017-05-09,2571,2017-05-12,763,Volta,East,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,627.02,37.29,3,1918.35,Delivered,5,,49,3
2019-04-15,2572,2019-04-18,118,Western,West,Standard Delivery,Home and Office,Stationery,Parker Pen,1093.56,49.25,1,1142.81,Returned,1,Defective,62,3
2019-10-22,2573,2019-11-10,110,Greater Accra,Central,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02,1092.54,20.54,3,3298.16,Delivered,2,,45,19
2015-03-06,2574,2015-03-22,475,Greater Accra,West,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,214.52,29.19,3,672.75,Delivered,1,,38,16
2015-05-01,2575,2015-05-15,344,Oti,North,Standard Delivery,Health and beauty,Makeup,Maybelline Foundation,16.63,31.25,4,97.77,Delivered,2,,21,14
2018-02-05,2576,2018-02-16,232,Ashanti,South,Express,Phones and Tablet,Mobile phones,iPhone 12,608.4,39.46,1,647.86,Cancelled,2,Defective,59,11
2015-05-07,2577,2015-05-18,461,Oti,South,Express,Electronics,Home Theatre,LG Soundbar,234.5,6.48,1,240.98,Delivered,2,,56,11
2019-03-23,2578,2019-04-02,879,Western,North,Express,Home and Office,Furniture,8 Cubes Plastic Wardrobe,17.4,15.31,5,102.31,Returned,1,Defective,41,10
2019-08-09,2579,2019-08-15,665,Volta,South,Shipped from Abroad,Fashion,Shoes,Nike Air Max,846.48,46.68,2,1739.64,Returned,2,Not as expected,19,6
2016-11-23,2580,2016-11-26,25,Western,East,Express,Home and Office,Furniture,Ergonomic Office Chair,1215.97,26.5,4,4890.38,Returned,1,Arrived Late,30,3
2017-11-23,2581,2017-11-29,167,Oti,West,Express,Home and Office,Stationery,Parker Pen,447.21,41.44,2,935.86,Delivered,4,,51,6
2015-05-13,2582,2015-05-19,937,Upper East,North,Shipped from Abroad,Home and Office,Stationery,Moleskine Notebook,1233.14,39.77,5,6205.47,Returned,1,Arrived Late,60,6
2015-06-11,2583,2015-06-17,713,Oti,Central,Express,Electronics,Smartwatches,Samsung Galaxy Watch 3,558.28,11.87,5,2803.27,Returned,2,Defective,66,6
2018-05-08,2584,2018-05-27,494,Weija,West,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,396.99,34.93,1,431.92,Delivered,3,,69,19
2018-06-02,2585,2018-06-19,151,Weija,West,Express,Electronics,Smartwatches,Samsung Galaxy Watch 3,686.35,16.97,3,2076.02,Delivered,2,,30,17
2018-03-28,2586,2018-04-17,613,Volta,Central,Shipped from Abroad,Health and beauty,Makeup,MAC Lipstick,472.19,9.11,3,1425.68,Delivered,1,,18,20
2015-03-13,2587,2015-04-02,31,Volta,Central,Standard Delivery,Fashion,Shoes,Nike Air Max,1267.5,24.83,4,5094.83,Cancelled,1,Arrived Late,25,20
2020-10-13,2588,2020-11-02,471,Weija,South,Shipped from Abroad,Fashion,Clothing,Men's Denim Jacket,623.54,26.49,4,2520.65,Delivered,1,,65,20
2019-12-01,2589,2019-12-08,518,Volta,North,Shipped from Abroad,Home and Office,Stationery,Parker Pen,682.6,49.78,2,1414.98,Delivered,3,,57,7
2015-07-18,2590,2015-08-02,905,Upper East,North,Express,Fashion,Clothing,Men's Denim Jacket,783.81,42.55,2,1610.17,Returned,1,Arrived Late,24,15
